ds,y,crop,market
2025-08-11,4332.61,soybean,jaipur
2025-08-12,4420.63,soybean,jaipur
2025-08-13,4272.96,soybean,jaipur
2025-08-14,4111.6,soybean,jaipur
2025-08-15,4326.32,soybean,jaipur
2025-08-16,4307.68,soybean,jaipur
2025-08-17,4316.42,soybean,jaipur
2025-08-18,4317.91,soybean,jaipur
2025-08-19,4299.42,soybean,jaipur
2025-08-20,4289.36,soybean,jaipur
2025-08-21,4311.12,soybean,jaipur
2025-08-22,4321.83,soybean,jaipur
2025-08-23,4352.38,soybean,jaipur
2025-08-24,4304.37,soybean,jaipur
2025-08-25,4367.95,soybean,jaipur
2025-08-26,4456.53,soybean,jaipur
2025-08-27,4371.87,soybean,jaipur
2025-08-28,4411.99,soybean,jaipur
2025-08-29,4528.0,soybean,jaipur
2025-08-30,4559.08,soybean,jaipur
2025-08-31,4563.74,soybean,jaipur
2025-09-01,4459.52,soybean,jaipur
2025-09-02,4679.59,soybean,jaipur
2025-09-03,4513.35,soybean,jaipur
2025-09-04,4540.08,soybean,jaipur
2025-09-05,4503.5,soybean,jaipur
2025-09-06,4627.94,soybean,jaipur
2025-09-07,4559.93,soybean,jaipur
2025-09-08,4488.66,soybean,jaipur
2025-09-09,4461.54,soybean,jaipur
2025-09-10,4478.07,soybean,jaipur
2025-09-11,4377.56,soybean,jaipur
2025-09-12,4447.28,soybean,jaipur
2025-09-13,4379.73,soybean,jaipur
2025-09-14,4426.26,soybean,jaipur
2025-09-15,4417.07,soybean,jaipur
2025-09-16,4355.78,soybean,jaipur
2025-09-17,4279.25,soybean,jaipur
2025-09-18,4387.92,soybean,jaipur
2025-09-19,4336.52,soybean,jaipur
2025-09-20,4440.21,soybean,jaipur
2025-09-21,4445.62,soybean,jaipur
2025-09-22,4454.57,soybean,jaipur
2025-09-23,4445.12,soybean,jaipur
2025-09-24,4612.28,soybean,jaipur
2025-09-25,4552.66,soybean,jaipur
2025-09-26,4736.45,soybean,jaipur
2025-09-27,4636.02,soybean,jaipur
2025-09-28,4677.14,soybean,jaipur
2025-09-29,4679.43,soybean,jaipur
2025-09-30,4710.58,soybean,jaipur
2025-10-01,4760.98,soybean,jaipur
2025-10-02,4765.03,soybean,jaipur
2025-10-03,4604.87,soybean,jaipur
2025-10-04,4741.39,soybean,jaipur
2025-10-05,4709.04,soybean,jaipur
2025-10-06,4666.77,soybean,jaipur
2025-10-07,4738.72,soybean,jaipur
2025-10-08,4718.32,soybean,jaipur
2025-10-09,4647.84,soybean,jaipur
2025-10-10,4544.34,soybean,jaipur
2025-10-11,4485.93,soybean,jaipur
2025-10-12,4572.58,soybean,jaipur
2025-10-13,4588.72,soybean,jaipur
2025-10-14,4389.43,soybean,jaipur
2025-10-15,4552.68,soybean,jaipur
2025-10-16,4476.22,soybean,jaipur
2025-10-17,4393.66,soybean,jaipur
2025-10-18,4527.49,soybean,jaipur
2025-10-19,4565.57,soybean,jaipur
2025-10-20,4515.0,soybean,jaipur
2025-10-21,4499.11,soybean,jaipur
2025-10-22,4677.67,soybean,jaipur
2025-10-23,4575.24,soybean,jaipur
2025-10-24,4705.43,soybean,jaipur
2025-10-25,4588.04,soybean,jaipur
2025-10-26,4722.52,soybean,jaipur
2025-10-27,4746.96,soybean,jaipur
2025-10-28,4796.32,soybean,jaipur
2025-10-29,4848.76,soybean,jaipur
2025-10-30,4735.28,soybean,jaipur
2025-10-31,4816.61,soybean,jaipur
2025-11-01,4715.05,soybean,jaipur
2025-11-02,4710.97,soybean,jaipur
2025-11-03,4746.03,soybean,jaipur
2025-11-04,4786.46,soybean,jaipur
2025-11-05,4838.02,soybean,jaipur
2025-11-06,4826.48,soybean,jaipur
2025-11-07,4680.81,soybean,jaipur
2025-11-08,4691.98,soybean,jaipur
2025-11-09,4701.84,soybean,jaipur
2025-11-10,4668.0,soybean,jaipur
2025-11-11,4594.76,soybean,jaipur
2025-11-12,4589.74,soybean,jaipur
2025-11-13,4565.12,soybean,jaipur
2025-11-14,4550.22,soybean,jaipur
2025-11-15,4538.75,soybean,jaipur
2025-11-16,4552.39,soybean,jaipur
2025-11-17,4543.69,soybean,jaipur
2025-11-18,4515.94,soybean,jaipur
2025-11-19,4643.08,soybean,jaipur
2025-11-20,4645.44,soybean,jaipur
2025-11-21,4744.96,soybean,jaipur
2025-11-22,4689.01,soybean,jaipur
2025-11-23,4673.83,soybean,jaipur
2025-11-24,4690.32,soybean,jaipur
2025-11-25,4754.15,soybean,jaipur
2025-11-26,4806.36,soybean,jaipur
2025-11-27,4783.49,soybean,jaipur
2025-11-28,4732.81,soybean,jaipur
2025-11-29,4784.78,soybean,jaipur
2025-11-30,4832.69,soybean,jaipur
2025-12-01,4872.99,soybean,jaipur
2025-12-02,4745.42,soybean,jaipur
2025-12-03,4831.12,soybean,jaipur
2025-12-04,4813.12,soybean,jaipur
2025-12-05,4756.26,soybean,jaipur
2025-12-06,4725.55,soybean,jaipur
2025-12-07,4691.71,soybean,jaipur
2025-12-08,4713.08,soybean,jaipur
2025-12-09,4740.38,soybean,jaipur
2025-12-10,4718.47,soybean,jaipur
2025-12-11,4567.22,soybean,jaipur
2025-12-12,4598.48,soybean,jaipur
2025-12-13,4472.01,soybean,jaipur
2025-12-14,4587.41,soybean,jaipur
2025-12-15,4608.37,soybean,jaipur
2025-12-16,4661.59,soybean,jaipur
2025-12-17,4482.21,soybean,jaipur
2025-12-18,4531.25,soybean,jaipur
2025-12-19,4614.51,soybean,jaipur
2025-12-20,4537.22,soybean,jaipur
2025-12-21,4658.64,soybean,jaipur
2025-12-22,4708.62,soybean,jaipur
2025-12-23,4630.2,soybean,jaipur
2025-12-24,4734.22,soybean,jaipur
2025-12-25,4685.28,soybean,jaipur
2025-12-26,4850.26,soybean,jaipur
2025-12-27,4805.23,soybean,jaipur
2025-12-28,4773.65,soybean,jaipur
2025-12-29,4750.76,soybean,jaipur
2025-12-30,4844.81,soybean,jaipur
2025-12-31,4896.94,soybean,jaipur
2026-01-01,4772.97,soybean,jaipur
2026-01-02,4778.91,soybean,jaipur
2026-01-03,4744.43,soybean,jaipur
2026-01-04,4849.79,soybean,jaipur
2026-01-05,4634.31,soybean,jaipur
2026-01-06,4782.69,soybean,jaipur
2026-01-07,4662.69,soybean,jaipur
2026-01-08,4650.9,soybean,jaipur
2026-01-09,4608.65,soybean,jaipur
2026-01-10,4615.36,soybean,jaipur
2026-01-11,4540.14,soybean,jaipur
2026-01-12,4620.76,soybean,jaipur
2026-01-13,4610.13,soybean,jaipur
2026-01-14,4488.1,soybean,jaipur
2026-01-15,4577.01,soybean,jaipur
2026-01-16,4524.4,soybean,jaipur
2026-01-17,4555.92,soybean,jaipur
2026-01-18,4650.91,soybean,jaipur
2026-01-19,4548.08,soybean,jaipur
2026-01-20,4657.54,soybean,jaipur
2026-01-21,4655.42,soybean,jaipur
2026-01-22,4644.44,soybean,jaipur
2026-01-23,4700.12,soybean,jaipur
2026-01-24,4717.15,soybean,jaipur
2026-01-25,4661.01,soybean,jaipur
2026-01-26,4709.2,soybean,jaipur
2026-01-27,4698.67,soybean,jaipur
2026-01-28,4749.58,soybean,jaipur
2026-01-29,4841.97,soybean,jaipur
2026-01-30,4797.46,soybean,jaipur
2026-01-31,4678.54,soybean,jaipur
2026-02-01,4728.69,soybean,jaipur
2026-02-02,4738.02,soybean,jaipur
2026-02-03,4743.29,soybean,jaipur
2026-02-04,4640.39,soybean,jaipur
2026-02-05,4579.6,soybean,jaipur
2026-02-06,4614.83,soybean,jaipur
2026-02-07,4619.47,soybean,jaipur
2026-02-08,4572.49,soybean,jaipur
2026-02-09,4484.6,soybean,jaipur
2026-02-10,4606.76,soybean,jaipur
2026-02-11,4486.02,soybean,jaipur
2026-02-12,4488.21,soybean,jaipur
2026-02-13,4432.63,soybean,jaipur
2026-02-14,4527.0,soybean,jaipur
2026-02-15,4500.34,soybean,jaipur
2026-02-16,4494.32,soybean,jaipur
2026-02-17,4426.7,soybean,jaipur
2026-02-18,4567.44,soybean,jaipur
2026-02-19,4569.46,soybean,jaipur
2026-02-20,4606.5,soybean,jaipur
2023-09-05,4191.04,soybean,nagpur
2023-09-06,4215.7,soybean,nagpur
2023-09-07,4239.44,soybean,nagpur
2023-09-08,4402.13,soybean,nagpur
2023-09-09,4270.93,soybean,nagpur
2023-09-10,4255.28,soybean,nagpur
2023-09-11,4314.83,soybean,nagpur
2023-09-12,4315.46,soybean,nagpur
2023-09-13,4417.84,soybean,nagpur
2023-09-14,4272.07,soybean,nagpur
2023-09-15,4308.47,soybean,nagpur
2023-09-16,4337.58,soybean,nagpur
2023-09-17,4380.39,soybean,nagpur
2023-09-18,4330.03,soybean,nagpur
2023-09-19,4357.71,soybean,nagpur
2023-09-20,4264.34,soybean,nagpur
2023-09-21,4210.76,soybean,nagpur
2023-09-22,4246.83,soybean,nagpur
2023-09-23,4104.68,soybean,nagpur
2023-09-24,4069.25,soybean,nagpur
2023-09-25,4204.62,soybean,nagpur
2023-09-26,4155.03,soybean,nagpur
2023-09-27,4194.38,soybean,nagpur
2023-09-28,4098.01,soybean,nagpur
2023-09-29,4224.72,soybean,nagpur
2023-09-30,4205.48,soybean,nagpur
2023-10-01,4186.33,soybean,nagpur
2023-10-02,4223.09,soybean,nagpur
2023-10-03,4257.72,soybean,nagpur
2023-10-04,4220.75,soybean,nagpur
2023-10-05,4277.08,soybean,nagpur
2023-10-06,4346.82,soybean,nagpur
2023-10-07,4334.38,soybean,nagpur
2023-10-08,4303.75,soybean,nagpur
2023-10-09,4424.21,soybean,nagpur
2023-10-10,4473.16,soybean,nagpur
2023-10-11,4500.17,soybean,nagpur
2023-10-12,4479.46,soybean,nagpur
2023-10-13,4498.29,soybean,nagpur
2023-10-14,4505.01,soybean,nagpur
2023-10-15,4447.05,soybean,nagpur
2023-10-16,4313.14,soybean,nagpur
2023-10-17,4476.23,soybean,nagpur
2023-10-18,4342.68,soybean,nagpur
2023-10-19,4306.64,soybean,nagpur
2023-10-20,4283.95,soybean,nagpur
2023-10-21,4457.05,soybean,nagpur
2023-10-22,4321.53,soybean,nagpur
2023-10-23,4219.18,soybean,nagpur
2023-10-24,4221.35,soybean,nagpur
2023-10-25,4245.54,soybean,nagpur
2023-10-26,4266.93,soybean,nagpur
2023-10-27,4249.33,soybean,nagpur
2023-10-28,4185.38,soybean,nagpur
2023-10-29,4261.98,soybean,nagpur
2023-10-30,4224.36,soybean,nagpur
2023-10-31,4333.87,soybean,nagpur
2023-11-01,4301.87,soybean,nagpur
2023-11-02,4282.78,soybean,nagpur
2023-11-03,4390.48,soybean,nagpur
2023-11-04,4402.83,soybean,nagpur
2023-11-05,4384.75,soybean,nagpur
2023-11-06,4478.91,soybean,nagpur
2023-11-07,4498.88,soybean,nagpur
2023-11-08,4552.51,soybean,nagpur
2023-11-09,4543.32,soybean,nagpur
2023-11-10,4505.37,soybean,nagpur
2023-11-11,4431.58,soybean,nagpur
2023-11-12,4536.55,soybean,nagpur
2023-11-13,4541.09,soybean,nagpur
2023-11-14,4515.67,soybean,nagpur
2023-11-15,4332.83,soybean,nagpur
2023-11-16,4517.07,soybean,nagpur
2023-11-17,4407.47,soybean,nagpur
2023-11-18,4470.89,soybean,nagpur
2023-11-19,4501.01,soybean,nagpur
2023-11-20,4367.82,soybean,nagpur
2023-11-21,4381.2,soybean,nagpur
2023-11-22,4336.51,soybean,nagpur
2023-11-23,4344.52,soybean,nagpur
2023-11-24,4306.37,soybean,nagpur
2023-11-25,4262.17,soybean,nagpur
2023-11-26,4236.11,soybean,nagpur
2023-11-27,4374.22,soybean,nagpur
2023-11-28,4317.33,soybean,nagpur
2023-11-29,4350.69,soybean,nagpur
2023-11-30,4343.62,soybean,nagpur
2023-12-01,4396.17,soybean,nagpur
2023-12-02,4317.33,soybean,nagpur
2023-12-03,4397.55,soybean,nagpur
2023-12-04,4448.26,soybean,nagpur
2023-12-05,4518.97,soybean,nagpur
2023-12-06,4621.08,soybean,nagpur
2023-12-07,4520.28,soybean,nagpur
2023-12-08,4481.92,soybean,nagpur
2023-12-09,4468.66,soybean,nagpur
2023-12-10,4495.8,soybean,nagpur
2023-12-11,4508.68,soybean,nagpur
2023-12-12,4391.68,soybean,nagpur
2023-12-13,4508.35,soybean,nagpur
2023-12-14,4573.74,soybean,nagpur
2023-12-15,4522.3,soybean,nagpur
2023-12-16,4483.47,soybean,nagpur
2023-12-17,4384.64,soybean,nagpur
2023-12-18,4505.4,soybean,nagpur
2023-12-19,4448.32,soybean,nagpur
2023-12-20,4391.95,soybean,nagpur
2023-12-21,4245.13,soybean,nagpur
2023-12-22,4315.14,soybean,nagpur
2023-12-23,4345.13,soybean,nagpur
2023-12-24,4303.02,soybean,nagpur
2023-12-25,4303.32,soybean,nagpur
2023-12-26,4323.99,soybean,nagpur
2023-12-27,4293.92,soybean,nagpur
2023-12-28,4325.85,soybean,nagpur
2023-12-29,4253.79,soybean,nagpur
2023-12-30,4247.86,soybean,nagpur
2023-12-31,4360.46,soybean,nagpur
2024-01-01,4394.12,soybean,nagpur
2024-01-02,4409.78,soybean,nagpur
2024-01-03,4414.24,soybean,nagpur
2024-01-04,4414.9,soybean,nagpur
2024-01-05,4468.81,soybean,nagpur
2024-01-06,4500.19,soybean,nagpur
2024-01-07,4522.22,soybean,nagpur
2024-01-08,4655.91,soybean,nagpur
2024-01-09,4471.36,soybean,nagpur
2024-01-10,4703.48,soybean,nagpur
2024-01-11,4455.26,soybean,nagpur
2024-01-12,4538.24,soybean,nagpur
2024-01-13,4438.5,soybean,nagpur
2024-01-14,4503.28,soybean,nagpur
2024-01-15,4518.41,soybean,nagpur
2024-01-16,4440.75,soybean,nagpur
2024-01-17,4464.69,soybean,nagpur
2024-01-18,4358.86,soybean,nagpur
2024-01-19,4240.36,soybean,nagpur
2024-01-20,4359.66,soybean,nagpur
2024-01-21,4301.23,soybean,nagpur
2024-01-22,4250.82,soybean,nagpur
2024-01-23,4236.45,soybean,nagpur
2024-01-24,4268.11,soybean,nagpur
2024-01-25,4193.02,soybean,nagpur
2024-01-26,4256.15,soybean,nagpur
2024-01-27,4304.19,soybean,nagpur
2024-01-28,4360.8,soybean,nagpur
2024-01-29,4338.3,soybean,nagpur
2024-01-30,4287.69,soybean,nagpur
2024-01-31,4314.01,soybean,nagpur
2024-02-01,4301.16,soybean,nagpur
2024-02-02,4322.04,soybean,nagpur
2024-02-03,4420.05,soybean,nagpur
2024-02-04,4378.41,soybean,nagpur
2024-02-05,4436.35,soybean,nagpur
2024-02-06,4380.8,soybean,nagpur
2024-02-07,4522.38,soybean,nagpur
2024-02-08,4437.61,soybean,nagpur
2024-02-09,4518.08,soybean,nagpur
2024-02-10,4416.75,soybean,nagpur
2024-02-11,4405.39,soybean,nagpur
2024-02-12,4506.17,soybean,nagpur
2024-02-13,4379.87,soybean,nagpur
2024-02-14,4305.0,soybean,nagpur
2024-02-15,4307.61,soybean,nagpur
2024-02-16,4383.17,soybean,nagpur
2024-02-17,4347.93,soybean,nagpur
2024-02-18,4234.18,soybean,nagpur
2024-02-19,4212.56,soybean,nagpur
2024-02-20,4257.81,soybean,nagpur
2024-02-21,4269.98,soybean,nagpur
2024-02-22,4174.84,soybean,nagpur
2024-02-23,4195.03,soybean,nagpur
2024-02-24,4203.9,soybean,nagpur
2024-02-25,4271.24,soybean,nagpur
2024-02-26,4091.86,soybean,nagpur
2024-02-27,4126.64,soybean,nagpur
2024-02-28,4148.47,soybean,nagpur
2024-02-29,4238.96,soybean,nagpur
2024-03-01,4200.05,soybean,nagpur
2024-03-02,4253.84,soybean,nagpur
2024-03-03,4267.31,soybean,nagpur
2024-03-04,4284.64,soybean,nagpur
2024-03-05,4313.2,soybean,nagpur
2024-03-06,4384.39,soybean,nagpur
2024-03-07,4291.46,soybean,nagpur
2024-03-08,4349.56,soybean,nagpur
2024-03-09,4298.85,soybean,nagpur
2024-03-10,4380.72,soybean,nagpur
2024-03-11,4354.43,soybean,nagpur
2024-03-12,4415.26,soybean,nagpur
2024-03-13,4342.07,soybean,nagpur
2024-03-14,4298.89,soybean,nagpur
2024-03-15,4286.48,soybean,nagpur
2024-03-16,4368.26,soybean,nagpur
2024-03-17,4158.24,soybean,nagpur
2024-03-18,4180.03,soybean,nagpur
2024-03-19,4186.49,soybean,nagpur
2024-03-20,4120.67,soybean,nagpur
2024-03-21,4156.14,soybean,nagpur
2024-03-22,4102.89,soybean,nagpur
2024-03-23,4101.15,soybean,nagpur
2024-03-24,4079.57,soybean,nagpur
2024-03-25,4058.86,soybean,nagpur
2024-03-26,3990.64,soybean,nagpur
2024-03-27,4074.1,soybean,nagpur
2024-03-28,3975.64,soybean,nagpur
2024-03-29,4048.82,soybean,nagpur
2024-03-30,4130.07,soybean,nagpur
2024-03-31,4189.36,soybean,nagpur
2024-04-01,4276.24,soybean,nagpur
2024-04-02,4147.76,soybean,nagpur
2024-04-03,4148.06,soybean,nagpur
2024-04-04,4247.55,soybean,nagpur
2024-04-05,4342.56,soybean,nagpur
2024-04-06,4341.6,soybean,nagpur
2024-04-07,4213.76,soybean,nagpur
2024-04-08,4271.46,soybean,nagpur
2024-04-09,4329.09,soybean,nagpur
2024-04-10,4330.42,soybean,nagpur
2024-04-11,4304.28,soybean,nagpur
2024-04-12,4233.58,soybean,nagpur
2024-04-13,4271.96,soybean,nagpur
2024-04-14,4268.47,soybean,nagpur
2024-04-15,4140.25,soybean,nagpur
2024-04-16,4236.56,soybean,nagpur
2024-04-17,4188.7,soybean,nagpur
2024-04-18,4064.11,soybean,nagpur
2024-04-19,4127.79,soybean,nagpur
2024-04-20,4095.99,soybean,nagpur
2024-04-21,4075.82,soybean,nagpur
2024-04-22,4097.68,soybean,nagpur
2024-04-23,3997.39,soybean,nagpur
2024-04-24,4008.61,soybean,nagpur
2024-04-25,3843.35,soybean,nagpur
2024-04-26,4053.66,soybean,nagpur
2024-04-27,4057.61,soybean,nagpur
2024-04-28,4090.34,soybean,nagpur
2024-04-29,3982.72,soybean,nagpur
2024-04-30,4109.03,soybean,nagpur
2024-05-01,4136.38,soybean,nagpur
2024-05-02,4070.01,soybean,nagpur
2024-05-03,4189.41,soybean,nagpur
2024-05-04,4181.18,soybean,nagpur
2024-05-05,4084.44,soybean,nagpur
2024-05-06,4228.81,soybean,nagpur
2024-05-07,4169.13,soybean,nagpur
2024-05-08,4128.95,soybean,nagpur
2024-05-09,4245.73,soybean,nagpur
2024-05-10,4220.82,soybean,nagpur
2024-05-11,4294.88,soybean,nagpur
2024-05-12,4215.56,soybean,nagpur
2024-05-13,4231.42,soybean,nagpur
2024-05-14,4195.45,soybean,nagpur
2024-05-15,4199.2,soybean,nagpur
2024-05-16,4067.62,soybean,nagpur
2024-05-17,4099.5,soybean,nagpur
2024-05-18,4053.09,soybean,nagpur
2024-05-19,4070.28,soybean,nagpur
2024-05-20,4024.26,soybean,nagpur
2024-05-21,3955.68,soybean,nagpur
2024-05-22,3954.41,soybean,nagpur
2024-05-23,4052.18,soybean,nagpur
2024-05-24,3862.3,soybean,nagpur
2024-05-25,3994.19,soybean,nagpur
2024-05-26,4028.85,soybean,nagpur
2024-05-27,4003.27,soybean,nagpur
2024-05-28,4095.67,soybean,nagpur
2024-05-29,4059.0,soybean,nagpur
2024-05-30,4052.03,soybean,nagpur
2024-05-31,4031.12,soybean,nagpur
2024-06-01,4106.06,soybean,nagpur
2024-06-02,4148.6,soybean,nagpur
2024-06-03,4137.36,soybean,nagpur
2024-06-04,4120.12,soybean,nagpur
2024-06-05,4115.28,soybean,nagpur
2024-06-06,4208.08,soybean,nagpur
2024-06-07,4127.97,soybean,nagpur
2024-06-08,4189.62,soybean,nagpur
2024-06-09,4082.38,soybean,nagpur
2024-06-10,4256.92,soybean,nagpur
2024-06-11,4264.21,soybean,nagpur
2024-06-12,4189.86,soybean,nagpur
2024-06-13,4266.86,soybean,nagpur
2024-06-14,4217.56,soybean,nagpur
2024-06-15,4144.92,soybean,nagpur
2024-06-16,4086.26,soybean,nagpur
2024-06-17,4047.28,soybean,nagpur
2024-06-18,4072.69,soybean,nagpur
2024-06-19,4011.61,soybean,nagpur
2024-06-20,4030.55,soybean,nagpur
2024-06-21,4019.93,soybean,nagpur
2024-06-22,3963.34,soybean,nagpur
2024-06-23,4031.97,soybean,nagpur
2024-06-24,3960.57,soybean,nagpur
2024-06-25,3981.47,soybean,nagpur
2024-06-26,3939.14,soybean,nagpur
2024-06-27,3995.6,soybean,nagpur
2024-06-28,4151.04,soybean,nagpur
2024-06-29,4008.08,soybean,nagpur
2024-06-30,4109.29,soybean,nagpur
2024-07-01,4089.08,soybean,nagpur
2024-07-02,4021.22,soybean,nagpur
2024-07-03,4201.51,soybean,nagpur
2024-07-04,4165.7,soybean,nagpur
2024-07-05,4236.06,soybean,nagpur
2024-07-06,4291.02,soybean,nagpur
2024-07-07,4262.68,soybean,nagpur
2024-07-08,4275.67,soybean,nagpur
2024-07-09,4212.12,soybean,nagpur
2024-07-10,4295.37,soybean,nagpur
2024-07-11,4237.34,soybean,nagpur
2024-07-12,4124.27,soybean,nagpur
2024-07-13,4261.92,soybean,nagpur
2024-07-14,4257.68,soybean,nagpur
2024-07-15,4253.51,soybean,nagpur
2024-07-16,4266.98,soybean,nagpur
2024-07-17,4165.72,soybean,nagpur
2024-07-18,4128.26,soybean,nagpur
2024-07-19,4139.19,soybean,nagpur
2024-07-20,4012.93,soybean,nagpur
2024-07-21,3956.57,soybean,nagpur
2024-07-22,4014.07,soybean,nagpur
2024-07-23,4107.77,soybean,nagpur
2024-07-24,4004.07,soybean,nagpur
2024-07-25,4074.65,soybean,nagpur
2024-07-26,4094.61,soybean,nagpur
2024-07-27,4095.52,soybean,nagpur
2024-07-28,4035.07,soybean,nagpur
2024-07-29,4150.83,soybean,nagpur
2024-07-30,4137.78,soybean,nagpur
2024-07-31,4284.82,soybean,nagpur
2024-08-01,4283.92,soybean,nagpur
2024-08-02,4229.23,soybean,nagpur
2024-08-03,4374.39,soybean,nagpur
2024-08-04,4319.68,soybean,nagpur
2024-08-05,4228.14,soybean,nagpur
2024-08-06,4330.18,soybean,nagpur
2024-08-07,4433.47,soybean,nagpur
2024-08-08,4301.85,soybean,nagpur
2024-08-09,4340.98,soybean,nagpur
2024-08-10,4262.35,soybean,nagpur
2024-08-11,4258.6,soybean,nagpur
2024-08-12,4262.1,soybean,nagpur
2024-08-13,4220.47,soybean,nagpur
2024-08-14,4231.69,soybean,nagpur
2024-08-15,4337.85,soybean,nagpur
2024-08-16,4216.83,soybean,nagpur
2024-08-17,4239.79,soybean,nagpur
2024-08-18,4236.73,soybean,nagpur
2024-08-19,4099.19,soybean,nagpur
2024-08-20,4102.11,soybean,nagpur
2024-08-21,4182.6,soybean,nagpur
2024-08-22,4103.64,soybean,nagpur
2024-08-23,4180.72,soybean,nagpur
2024-08-24,4243.87,soybean,nagpur
2024-08-25,4086.36,soybean,nagpur
2024-08-26,4166.5,soybean,nagpur
2024-08-27,4199.18,soybean,nagpur
2024-08-28,4208.43,soybean,nagpur
2024-08-29,4233.56,soybean,nagpur
2024-08-30,4270.74,soybean,nagpur
2024-08-31,4327.78,soybean,nagpur
2024-09-01,4367.32,soybean,nagpur
2024-09-02,4438.02,soybean,nagpur
2024-09-03,4408.18,soybean,nagpur
2024-09-04,4490.83,soybean,nagpur
2024-09-05,4411.63,soybean,nagpur
2024-09-06,4387.55,soybean,nagpur
2024-09-07,4440.65,soybean,nagpur
2024-09-08,4480.98,soybean,nagpur
2024-09-09,4495.6,soybean,nagpur
2024-09-10,4516.39,soybean,nagpur
2024-09-11,4435.61,soybean,nagpur
2024-09-12,4441.3,soybean,nagpur
2024-09-13,4453.07,soybean,nagpur
2024-09-14,4311.65,soybean,nagpur
2024-09-15,4319.66,soybean,nagpur
2024-09-16,4461.5,soybean,nagpur
2024-09-17,4336.37,soybean,nagpur
2024-09-18,4300.86,soybean,nagpur
2024-09-19,4309.64,soybean,nagpur
2024-09-20,4179.64,soybean,nagpur
2024-09-21,4215.53,soybean,nagpur
2024-09-22,4199.07,soybean,nagpur
2024-09-23,4287.04,soybean,nagpur
2024-09-24,4258.38,soybean,nagpur
2024-09-25,4303.47,soybean,nagpur
2024-09-26,4304.88,soybean,nagpur
2024-09-27,4259.6,soybean,nagpur
2024-09-28,4427.09,soybean,nagpur
2024-09-29,4312.02,soybean,nagpur
2024-09-30,4399.41,soybean,nagpur
2024-10-01,4396.37,soybean,nagpur
2024-10-02,4447.29,soybean,nagpur
2024-10-03,4530.36,soybean,nagpur
2024-10-04,4606.51,soybean,nagpur
2024-10-05,4467.12,soybean,nagpur
2024-10-06,4531.27,soybean,nagpur
2024-10-07,4468.99,soybean,nagpur
2024-10-08,4529.48,soybean,nagpur
2024-10-09,4558.88,soybean,nagpur
2024-10-10,4584.31,soybean,nagpur
2024-10-11,4408.54,soybean,nagpur
2024-10-12,4534.9,soybean,nagpur
2024-10-13,4428.34,soybean,nagpur
2024-10-14,4390.95,soybean,nagpur
2024-10-15,4437.51,soybean,nagpur
2024-10-16,4445.39,soybean,nagpur
2024-10-17,4384.75,soybean,nagpur
2024-10-18,4312.83,soybean,nagpur
2024-10-19,4354.25,soybean,nagpur
2024-10-20,4311.66,soybean,nagpur
2024-10-21,4381.86,soybean,nagpur
2024-10-22,4410.49,soybean,nagpur
2024-10-23,4415.29,soybean,nagpur
2024-10-24,4372.24,soybean,nagpur
2024-10-25,4453.62,soybean,nagpur
2024-10-26,4358.44,soybean,nagpur
2024-10-27,4538.67,soybean,nagpur
2024-10-28,4412.43,soybean,nagpur
2024-10-29,4386.65,soybean,nagpur
2024-10-30,4602.77,soybean,nagpur
2024-10-31,4516.75,soybean,nagpur
2024-11-01,4588.01,soybean,nagpur
2024-11-02,4547.28,soybean,nagpur
2024-11-03,4752.08,soybean,nagpur
2024-11-04,4735.43,soybean,nagpur
2024-11-05,4727.98,soybean,nagpur
2024-11-06,4649.76,soybean,nagpur
2024-11-07,4695.12,soybean,nagpur
2024-11-08,4629.09,soybean,nagpur
2024-11-09,4679.58,soybean,nagpur
2024-11-10,4576.85,soybean,nagpur
2024-11-11,4664.78,soybean,nagpur
2024-11-12,4528.09,soybean,nagpur
2024-11-13,4508.92,soybean,nagpur
2024-11-14,4476.88,soybean,nagpur
2024-11-15,4488.78,soybean,nagpur
2024-11-16,4434.75,soybean,nagpur
2024-11-17,4464.09,soybean,nagpur
2024-11-18,4396.19,soybean,nagpur
2024-11-19,4456.35,soybean,nagpur
2024-11-20,4491.94,soybean,nagpur
2024-11-21,4413.85,soybean,nagpur
2024-11-22,4538.34,soybean,nagpur
2024-11-23,4490.44,soybean,nagpur
2024-11-24,4562.99,soybean,nagpur
2024-11-25,4463.14,soybean,nagpur
2024-11-26,4399.53,soybean,nagpur
2024-11-27,4478.73,soybean,nagpur
2024-11-28,4512.12,soybean,nagpur
2024-11-29,4520.65,soybean,nagpur
2024-11-30,4478.77,soybean,nagpur
2024-12-01,4680.0,soybean,nagpur
2024-12-02,4542.06,soybean,nagpur
2024-12-03,4711.88,soybean,nagpur
2024-12-04,4792.44,soybean,nagpur
2024-12-05,4635.41,soybean,nagpur
2024-12-06,4699.81,soybean,nagpur
2024-12-07,4651.14,soybean,nagpur
2024-12-08,4707.66,soybean,nagpur
2024-12-09,4580.6,soybean,nagpur
2024-12-10,4618.88,soybean,nagpur
2024-12-11,4664.24,soybean,nagpur
2024-12-12,4573.96,soybean,nagpur
2024-12-13,4459.91,soybean,nagpur
2024-12-14,4590.55,soybean,nagpur
2024-12-15,4424.88,soybean,nagpur
